,Order_ID,Date,Delivery_Status,Delivery_Time,Delivery_Cost,Customer_Rating,Rider_ID
5040,ORDER5041,2023-11-27,Delivered,58,445.53,4,RIDER5041
5041,ORDER5042,2023-08-16,Delivered,45,117.03,3,RIDER5042
5042,ORDER5043,2023-02-07,Delivered,14,321.44,2,RIDER5043
5043,ORDER5044,2023-09-18,In Transit,27,445.4,1,RIDER5044
5044,ORDER5045,2023-04-26,In Transit,11,164.72,4,RIDER5045
5045,ORDER5046,2023-06-28,In Transit,112,115.17,2,RIDER5046
5046,ORDER5047,2023-11-30,Failed,26,273.85,2,RIDER5047
5047,ORDER5048,2023-08-19,Failed,44,349.86,4,RIDER5048
5048,ORDER5049,2023-08-21,In Transit,112,246.4,5,RIDER5049
5049,ORDER5050,2023-08-17,In Transit,98,224.98,1,RIDER5050
5050,ORDER5051,2023-10-20,In Transit,56,82.47,4,RIDER5051
5051,ORDER5052,2023-12-01,Delivered,82,155.98,1,RIDER5052
5052,ORDER5053,2023-10-10,Delivered,49,322.3,1,RIDER5053
5053,ORDER5054,2023-05-31,Failed,17,336.84,1,RIDER5054
5054,ORDER5055,2023-10-16,In Transit,13,121.83,4,RIDER5055
5055,ORDER5056,2023-02-20,Delivered,82,188.88,2,RIDER5056
5056,ORDER5057,2023-04-08,Delivered,22,209.21,2,RIDER5057
5057,ORDER5058,2023-11-05,Failed,39,350.27,1,RIDER5058
5058,ORDER5059,2023-02-13,Failed,74,352.55,2,RIDER5059
5059,ORDER5060,2023-10-12,Delivered,56,486.43,3,RIDER5060
5060,ORDER5061,2023-05-19,Failed,59,419.14,2,RIDER5061
5061,ORDER5062,2023-03-16,Delivered,18,349.35,5,RIDER5062
5062,ORDER5063,2023-03-01,Delivered,95,427.26,5,RIDER5063
5063,ORDER5064,2023-06-11,Delivered,12,409.22,2,RIDER5064
5064,ORDER5065,2023-07-27,In Transit,115,63.76,5,RIDER5065
5065,ORDER5066,2023-08-02,In Transit,12,121.66,4,RIDER5066
5066,ORDER5067,2023-01-29,In Transit,37,253.07,3,RIDER5067
5067,ORDER5068,2023-06-09,Failed,45,189.31,2,RIDER5068
5068,ORDER5069,2023-08-03,In Transit,38,338.2,5,RIDER5069
5069,ORDER5070,2023-11-18,In Transit,118,221.61,4,RIDER5070
5070,ORDER5071,2023-10-17,Delivered,12,443.6,3,RIDER5071
5071,ORDER5072,2023-04-26,Failed,25,423.54,3,RIDER5072
5072,ORDER5073,2023-07-15,In Transit,73,209.24,5,RIDER5073
5073,ORDER5074,2023-05-03,Delivered,93,95.86,4,RIDER5074
5074,ORDER5075,2023-11-04,Delivered,27,175.48,3,RIDER5075
5075,ORDER5076,2023-05-22,Delivered,97,224.88,1,RIDER5076
5076,ORDER5077,2023-06-30,Delivered,45,66.96,5,RIDER5077
5077,ORDER5078,2023-09-29,In Transit,62,437.42,2,RIDER5078
5078,ORDER5079,2023-07-11,Delivered,21,231.8,2,RIDER5079
5079,ORDER5080,2023-06-13,In Transit,59,147.66,5,RIDER5080
5080,ORDER5081,2023-05-13,Failed,52,404.26,5,RIDER5081
5081,ORDER5082,2023-12-01,Delivered,36,416.93,1,RIDER5082
5082,ORDER5083,2023-02-04,In Transit,13,287.97,5,RIDER5083
5083,ORDER5084,2023-01-09,In Transit,102,420.42,4,RIDER5084
5084,ORDER5085,2023-08-18,Failed,49,51.25,5,RIDER5085
5085,ORDER5086,2023-05-04,In Transit,23,371.68,3,RIDER5086
5086,ORDER5087,2023-09-05,Failed,64,190.22,2,RIDER5087
5087,ORDER5088,2023-02-03,Delivered,20,207.06,4,RIDER5088
5088,ORDER5089,2023-11-16,Failed,51,129.56,4,RIDER5089
5089,ORDER5090,2023-12-21,Delivered,34,54.31,2,RIDER5090
5090,ORDER5091,2023-12-23,Failed,27,438.27,5,RIDER5091
5091,ORDER5092,2023-11-26,Failed,76,187.75,4,RIDER5092
5092,ORDER5093,2023-03-01,In Transit,13,261.33,4,RIDER5093
5093,ORDER5094,2023-02-20,Failed,74,264.69,1,RIDER5094
5094,ORDER5095,2023-09-28,In Transit,84,60.18,1,RIDER5095
5095,ORDER5096,2023-12-30,In Transit,74,188.85,2,RIDER5096
5096,ORDER5097,2023-08-17,Failed,46,366.34,3,RIDER5097
5097,ORDER5098,2023-04-26,In Transit,80,85.39,4,RIDER5098
5098,ORDER5099,2023-05-25,Delivered,26,107.13,2,RIDER5099
5099,ORDER5100,2023-08-23,Failed,113,210.49,4,RIDER5100
5100,ORDER5101,2023-09-13,In Transit,100,306.08,5,RIDER5101
5101,ORDER5102,2023-09-03,Delivered,69,119.7,5,RIDER5102
5102,ORDER5103,2023-11-08,Delivered,34,101.56,2,RIDER5103
5103,ORDER5104,2023-09-21,Delivered,11,174.88,4,RIDER5104
5104,ORDER5105,2023-10-08,Failed,38,347.37,2,RIDER5105
5105,ORDER5106,2023-01-02,Failed,39,392.42,3,RIDER5106
5106,ORDER5107,2023-05-22,Delivered,51,320.95,4,RIDER5107
5107,ORDER5108,2023-07-08,Delivered,75,401.8,5,RIDER5108
5108,ORDER5109,2023-10-05,Delivered,27,130.18,5,RIDER5109
5109,ORDER5110,2023-04-01,Delivered,68,445.45,3,RIDER5110
5110,ORDER5111,2023-02-06,Delivered,29,387.33,4,RIDER5111
5111,ORDER5112,2023-10-04,In Transit,91,330.01,4,RIDER5112
5112,ORDER5113,2023-11-05,Failed,95,283.36,5,RIDER5113
5113,ORDER5114,2023-06-06,Delivered,24,370.04,4,RIDER5114
5114,ORDER5115,2023-03-21,Failed,14,215.85,3,RIDER5115
5115,ORDER5116,2023-09-20,Failed,63,487.96,3,RIDER5116
5116,ORDER5117,2023-10-29,In Transit,32,260.98,4,RIDER5117
5117,ORDER5118,2023-04-18,Failed,10,268.1,1,RIDER5118
5118,ORDER5119,2023-08-21,In Transit,92,447.03,1,RIDER5119
5119,ORDER5120,2023-10-02,In Transit,88,303.99,3,RIDER5120
5120,ORDER5121,2023-06-30,Delivered,76,424.89,1,RIDER5121
5121,ORDER5122,2023-09-25,In Transit,63,407.47,5,RIDER5122
5122,ORDER5123,2023-04-16,Delivered,14,445.83,1,RIDER5123
5123,ORDER5124,2023-06-01,Failed,113,372.57,2,RIDER5124
5124,ORDER5125,2023-09-14,Delivered,15,348.96,3,RIDER5125
5125,ORDER5126,2023-11-30,Delivered,17,393.49,2,RIDER5126
5126,ORDER5127,2023-09-27,Delivered,87,402.92,2,RIDER5127
5127,ORDER5128,2023-09-20,Failed,120,110.56,4,RIDER5128
5128,ORDER5129,2023-10-12,Delivered,82,202.77,2,RIDER5129
5129,ORDER5130,2023-04-03,In Transit,71,223.14,3,RIDER5130
5130,ORDER5131,2023-06-05,Failed,119,208.64,2,RIDER5131
5131,ORDER5132,2023-03-30,Delivered,53,122.71,1,RIDER5132
5132,ORDER5133,2023-06-30,Delivered,75,57.98,1,RIDER5133
5133,ORDER5134,2023-01-02,In Transit,91,237.43,5,RIDER5134
5134,ORDER5135,2023-06-18,Delivered,116,249.03,4,RIDER5135
5135,ORDER5136,2023-09-03,Delivered,15,69.61,4,RIDER5136
5136,ORDER5137,2023-12-02,Failed,57,128.12,1,RIDER5137
5137,ORDER5138,2023-02-09,Failed,72,189.01,5,RIDER5138
5138,ORDER5139,2023-05-08,Delivered,111,191.36,3,RIDER5139
5139,ORDER5140,2023-02-21,In Transit,11,145.39,1,RIDER5140
5140,ORDER5141,2023-05-23,Delivered,76,253.53,2,RIDER5141
5141,ORDER5142,2023-11-07,Failed,98,270.46,5,RIDER5142
5142,ORDER5143,2023-11-13,Failed,50,250.16,4,RIDER5143
5143,ORDER5144,2023-09-19,In Transit,119,107.29,2,RIDER5144
5144,ORDER5145,2023-04-04,In Transit,61,323.3,1,RIDER5145
5145,ORDER5146,2023-02-26,Failed,95,271.48,1,RIDER5146
5146,ORDER5147,2023-08-05,Delivered,100,272.57,3,RIDER5147
5147,ORDER5148,2023-09-09,Delivered,67,284.03,4,RIDER5148
5148,ORDER5149,2023-12-01,In Transit,102,64.11,5,RIDER5149
5149,ORDER5150,2023-03-31,In Transit,62,387.11,3,RIDER5150
5150,ORDER5151,2023-04-21,In Transit,52,471.45,3,RIDER5151
5151,ORDER5152,2023-09-14,Delivered,53,103.64,2,RIDER5152
5152,ORDER5153,2023-02-15,Delivered,69,120.95,3,RIDER5153
5153,ORDER5154,2023-02-23,In Transit,55,456.33,4,RIDER5154
5154,ORDER5155,2023-09-30,Failed,117,65.87,5,RIDER5155
5155,ORDER5156,2023-06-27,In Transit,100,132.55,5,RIDER5156
5156,ORDER5157,2023-04-11,In Transit,95,411.86,2,RIDER5157
5157,ORDER5158,2023-02-12,In Transit,76,191.6,5,RIDER5158
5158,ORDER5159,2023-08-03,Delivered,91,167.12,3,RIDER5159
5159,ORDER5160,2023-08-10,Failed,68,130.88,5,RIDER5160
5160,ORDER5161,2023-06-25,Delivered,110,427.62,2,RIDER5161
5161,ORDER5162,2023-03-06,Failed,98,454.93,5,RIDER5162
5162,ORDER5163,2023-02-25,Failed,57,196.55,4,RIDER5163
5163,ORDER5164,2023-01-06,In Transit,37,259.31,2,RIDER5164
5164,ORDER5165,2023-04-18,Delivered,84,388.72,2,RIDER5165
5165,ORDER5166,2023-11-20,Failed,10,266.01,5,RIDER5166
5166,ORDER5167,2023-05-26,In Transit,64,200.86,1,RIDER5167
5167,ORDER5168,2023-07-16,In Transit,49,247.48,5,RIDER5168
5168,ORDER5169,2023-12-08,Failed,81,202.2,5,RIDER5169
5169,ORDER5170,2023-09-12,In Transit,77,397.68,4,RIDER5170
5170,ORDER5171,2023-06-06,Failed,51,200.03,1,RIDER5171
5171,ORDER5172,2023-03-05,Delivered,26,271.4,3,RIDER5172
5172,ORDER5173,2023-10-16,In Transit,38,259.32,4,RIDER5173
5173,ORDER5174,2023-08-05,In Transit,70,306.65,3,RIDER5174
5174,ORDER5175,2023-10-02,Delivered,94,297.99,4,RIDER5175
5175,ORDER5176,2023-09-23,Delivered,72,185.51,3,RIDER5176
5176,ORDER5177,2023-03-14,Failed,38,313.43,1,RIDER5177
5177,ORDER5178,2023-11-16,Delivered,57,59.19,3,RIDER5178
5178,ORDER5179,2023-01-04,In Transit,111,418.48,3,RIDER5179
5179,ORDER5180,2023-02-18,In Transit,26,391.28,1,RIDER5180
5180,ORDER5181,2023-05-17,In Transit,56,368.72,3,RIDER5181
5181,ORDER5182,2023-07-04,Delivered,56,71.83,5,RIDER5182
5182,ORDER5183,2023-08-17,In Transit,11,199.72,1,RIDER5183
5183,ORDER5184,2023-09-13,In Transit,35,426.98,5,RIDER5184
5184,ORDER5185,2023-01-07,In Transit,112,378.77,5,RIDER5185
5185,ORDER5186,2023-09-10,In Transit,34,274.98,2,RIDER5186
5186,ORDER5187,2023-09-06,In Transit,20,171.32,3,RIDER5187
5187,ORDER5188,2023-11-10,Delivered,62,298.04,3,RIDER5188
5188,ORDER5189,2023-03-09,In Transit,11,375.15,5,RIDER5189
5189,ORDER5190,2023-06-30,Failed,37,314.04,1,RIDER5190
5190,ORDER5191,2023-11-04,In Transit,21,153.73,2,RIDER5191
5191,ORDER5192,2023-10-18,In Transit,10,362.31,5,RIDER5192
5192,ORDER5193,2023-04-25,Delivered,107,60.45,4,RIDER5193
5193,ORDER5194,2023-04-06,In Transit,32,223.86,3,RIDER5194
5194,ORDER5195,2023-07-13,Failed,101,386.96,2,RIDER5195
5195,ORDER5196,2023-06-13,In Transit,106,181.16,1,RIDER5196
5196,ORDER5197,2023-04-20,Delivered,38,80.82,4,RIDER5197
5197,ORDER5198,2023-09-25,In Transit,27,493.03,4,RIDER5198
5198,ORDER5199,2023-09-27,Failed,98,328.3,3,RIDER5199
5199,ORDER5200,2023-01-25,Failed,94,380.92,5,RIDER5200
5200,ORDER5201,2023-10-08,Failed,51,167.96,3,RIDER5201
5201,ORDER5202,2023-06-25,Delivered,21,486.15,4,RIDER5202
5202,ORDER5203,2023-03-04,In Transit,98,69.67,3,RIDER5203
5203,ORDER5204,2023-04-05,Delivered,71,83.74,3,RIDER5204
5204,ORDER5205,2023-02-26,Delivered,17,288.68,4,RIDER5205
5205,ORDER5206,2023-11-30,Failed,98,102.42,5,RIDER5206
5206,ORDER5207,2023-05-21,Failed,114,54.28,5,RIDER5207
5207,ORDER5208,2023-08-10,In Transit,110,83.62,5,RIDER5208
5208,ORDER5209,2023-05-24,Delivered,39,293.47,1,RIDER5209
5209,ORDER5210,2023-04-26,Failed,66,383.53,2,RIDER5210
5210,ORDER5211,2023-08-20,In Transit,74,435.44,5,RIDER5211
5211,ORDER5212,2023-06-23,Delivered,71,327.78,3,RIDER5212
5212,ORDER5213,2023-06-25,In Transit,64,494.85,3,RIDER5213
5213,ORDER5214,2023-03-07,Failed,73,216.08,4,RIDER5214
5214,ORDER5215,2023-02-19,In Transit,101,382.92,2,RIDER5215
5215,ORDER5216,2023-12-16,Failed,86,435.21,2,RIDER5216
5216,ORDER5217,2023-04-05,Delivered,110,420.8,4,RIDER5217
5217,ORDER5218,2023-04-19,Delivered,98,388.4,1,RIDER5218
5218,ORDER5219,2023-09-04,In Transit,60,152.68,2,RIDER5219
5219,ORDER5220,2023-01-27,Failed,38,372.23,2,RIDER5220
5220,ORDER5221,2023-02-08,Failed,90,219.04,5,RIDER5221
5221,ORDER5222,2023-11-20,Failed,23,172.37,2,RIDER5222
5222,ORDER5223,2023-07-24,Failed,106,333.63,5,RIDER5223
5223,ORDER5224,2023-03-07,In Transit,43,167.91,5,RIDER5224
5224,ORDER5225,2023-02-08,Delivered,86,422.66,5,RIDER5225
5225,ORDER5226,2023-03-20,Delivered,56,244.95,3,RIDER5226
5226,ORDER5227,2023-08-12,In Transit,105,177.89,4,RIDER5227
5227,ORDER5228,2023-03-24,Delivered,31,314.77,4,RIDER5228
5228,ORDER5229,2023-12-13,Failed,35,232.81,2,RIDER5229
5229,ORDER5230,2023-10-22,Delivered,107,244.91,4,RIDER5230
5230,ORDER5231,2023-06-10,Failed,69,192.91,3,RIDER5231
5231,ORDER5232,2023-04-08,Failed,67,60.07,2,RIDER5232
5232,ORDER5233,2023-02-06,Failed,106,381.81,2,RIDER5233
5233,ORDER5234,2023-08-28,In Transit,13,438.16,5,RIDER5234
5234,ORDER5235,2023-02-07,Delivered,72,340.84,5,RIDER5235
5235,ORDER5236,2023-09-25,Delivered,71,152.18,5,RIDER5236
5236,ORDER5237,2023-07-25,Failed,108,263.28,5,RIDER5237
5237,ORDER5238,2023-12-09,Delivered,79,421.38,2,RIDER5238
5238,ORDER5239,2023-11-29,In Transit,49,316.96,2,RIDER5239
5239,ORDER5240,2023-11-21,In Transit,50,258.62,5,RIDER5240
5240,ORDER5241,2023-08-15,Delivered,119,382.02,4,RIDER5241
5241,ORDER5242,2023-07-11,In Transit,52,354.78,4,RIDER5242
5242,ORDER5243,2023-02-25,Failed,32,221.21,5,RIDER5243
5243,ORDER5244,2023-03-11,Delivered,100,208.4,5,RIDER5244
5244,ORDER5245,2023-02-18,Delivered,105,382.76,3,RIDER5245
5245,ORDER5246,2023-07-19,Failed,67,423.7,3,RIDER5246
5246,ORDER5247,2023-01-19,Failed,43,146.45,1,RIDER5247
5247,ORDER5248,2023-10-11,Failed,47,236.75,3,RIDER5248
5248,ORDER5249,2023-05-02,Failed,64,182.44,2,RIDER5249
5249,ORDER5250,2023-08-08,Delivered,27,321.4,1,RIDER5250
5250,ORDER5251,2023-07-24,In Transit,70,420.26,1,RIDER5251
5251,ORDER5252,2023-08-31,Failed,40,201.12,1,RIDER5252
5252,ORDER5253,2023-02-15,Delivered,103,394.18,3,RIDER5253
5253,ORDER5254,2023-10-08,Failed,30,477.01,2,RIDER5254
5254,ORDER5255,2023-01-11,Delivered,43,303.52,2,RIDER5255
5255,ORDER5256,2023-04-16,Failed,120,136.2,3,RIDER5256
5256,ORDER5257,2023-07-24,Failed,115,201.85,2,RIDER5257
5257,ORDER5258,2023-06-19,Failed,118,83.37,3,RIDER5258
5258,ORDER5259,2023-07-10,Failed,83,241.59,1,RIDER5259
5259,ORDER5260,2023-03-21,In Transit,10,258.65,3,RIDER5260
5260,ORDER5261,2023-02-22,Failed,105,451.4,1,RIDER5261
5261,ORDER5262,2023-11-11,In Transit,80,367.73,4,RIDER5262
5262,ORDER5263,2023-12-17,In Transit,117,125.24,3,RIDER5263
5263,ORDER5264,2023-09-17,Delivered,65,321.07,4,RIDER5264
5264,ORDER5265,2023-03-07,Delivered,18,68.83,5,RIDER5265
5265,ORDER5266,2023-04-23,Failed,29,165.77,2,RIDER5266
5266,ORDER5267,2023-02-26,Delivered,12,298.73,5,RIDER5267
5267,ORDER5268,2023-12-16,Delivered,25,331.6,3,RIDER5268
5268,ORDER5269,2023-01-08,In Transit,58,88.09,3,RIDER5269
5269,ORDER5270,2023-02-12,Failed,96,160.6,1,RIDER5270
5270,ORDER5271,2023-07-28,Failed,70,209.43,1,RIDER5271
5271,ORDER5272,2023-01-06,In Transit,29,140.04,5,RIDER5272
5272,ORDER5273,2023-08-01,Failed,103,201.96,2,RIDER5273
5273,ORDER5274,2023-08-20,In Transit,51,313.04,1,RIDER5274
5274,ORDER5275,2023-09-07,Delivered,96,177.57,4,RIDER5275
5275,ORDER5276,2023-10-02,Delivered,56,226.75,5,RIDER5276
5276,ORDER5277,2023-06-18,Failed,31,204.39,2,RIDER5277
5277,ORDER5278,2023-06-21,Failed,14,427.02,4,RIDER5278
5278,ORDER5279,2023-09-01,Failed,69,220.75,2,RIDER5279
5279,ORDER5280,2023-12-02,Failed,44,131.83,5,RIDER5280
5280,ORDER5281,2023-11-01,Failed,13,444.86,5,RIDER5281
5281,ORDER5282,2023-04-05,In Transit,96,224.53,1,RIDER5282
5282,ORDER5283,2023-10-03,In Transit,26,63.13,4,RIDER5283
5283,ORDER5284,2023-12-21,In Transit,72,215.37,1,RIDER5284
5284,ORDER5285,2023-07-22,In Transit,87,358.77,2,RIDER5285
5285,ORDER5286,2023-08-19,Failed,112,282.47,5,RIDER5286
5286,ORDER5287,2023-06-21,Failed,62,402.43,3,RIDER5287
5287,ORDER5288,2023-08-01,Failed,14,338.68,1,RIDER5288
5288,ORDER5289,2023-07-27,Delivered,77,352.8,4,RIDER5289
5289,ORDER5290,2023-06-14,Failed,22,145.51,1,RIDER5290
5290,ORDER5291,2023-06-17,In Transit,46,142.93,1,RIDER5291
5291,ORDER5292,2023-09-11,In Transit,78,206.93,3,RIDER5292
5292,ORDER5293,2023-07-12,In Transit,117,498.01,1,RIDER5293
5293,ORDER5294,2023-06-15,Failed,94,370.15,5,RIDER5294
5294,ORDER5295,2023-12-12,Delivered,42,271.39,1,RIDER5295
5295,ORDER5296,2023-12-10,Failed,119,166.48,5,RIDER5296
5296,ORDER5297,2023-11-30,Failed,84,259.98,3,RIDER5297
5297,ORDER5298,2023-06-24,Delivered,80,279.48,3,RIDER5298
5298,ORDER5299,2023-12-20,Delivered,96,214.72,4,RIDER5299
5299,ORDER5300,2023-03-21,Failed,34,199.42,1,RIDER5300
5300,ORDER5301,2023-09-11,Delivered,97,392.04,3,RIDER5301
5301,ORDER5302,2023-07-07,Failed,90,495.29,2,RIDER5302
5302,ORDER5303,2023-12-01,Delivered,109,74.26,5,RIDER5303
5303,ORDER5304,2023-12-22,Delivered,16,97.78,3,RIDER5304
5304,ORDER5305,2023-01-07,Delivered,22,271.92,4,RIDER5305
5305,ORDER5306,2023-07-04,Delivered,22,208.65,4,RIDER5306
5306,ORDER5307,2023-08-28,Delivered,114,403.54,1,RIDER5307
5307,ORDER5308,2023-05-04,In Transit,51,372.0,4,RIDER5308
5308,ORDER5309,2023-06-12,Delivered,48,389.6,4,RIDER5309
5309,ORDER5310,2023-09-24,Delivered,37,146.94,3,RIDER5310
5310,ORDER5311,2023-10-01,Failed,46,245.29,3,RIDER5311
5311,ORDER5312,2023-05-29,Delivered,88,463.05,4,RIDER5312
5312,ORDER5313,2023-02-27,Delivered,47,315.44,2,RIDER5313
5313,ORDER5314,2023-06-09,In Transit,52,401.08,2,RIDER5314
5314,ORDER5315,2023-09-02,Delivered,95,87.11,1,RIDER5315
5315,ORDER5316,2023-05-17,In Transit,88,349.41,4,RIDER5316
5316,ORDER5317,2023-02-25,In Transit,91,328.99,4,RIDER5317
5317,ORDER5318,2023-03-01,Delivered,97,291.85,5,RIDER5318
5318,ORDER5319,2023-09-14,Failed,80,230.75,5,RIDER5319
5319,ORDER5320,2023-02-01,Delivered,28,221.65,4,RIDER5320
5320,ORDER5321,2023-10-29,Delivered,11,221.85,4,RIDER5321
5321,ORDER5322,2023-05-16,In Transit,32,351.05,4,RIDER5322
5322,ORDER5323,2023-05-18,In Transit,108,457.83,5,RIDER5323
5323,ORDER5324,2023-03-07,In Transit,68,477.03,3,RIDER5324
5324,ORDER5325,2023-09-13,Failed,20,326.58,4,RIDER5325
5325,ORDER5326,2023-11-16,Failed,84,313.19,4,RIDER5326
5326,ORDER5327,2023-11-11,Failed,59,490.61,3,RIDER5327
5327,ORDER5328,2023-01-20,Delivered,49,153.0,4,RIDER5328
5328,ORDER5329,2023-03-26,Failed,83,186.45,4,RIDER5329
5329,ORDER5330,2023-10-18,Delivered,43,403.99,5,RIDER5330
5330,ORDER5331,2023-02-18,Delivered,70,131.62,1,RIDER5331
5331,ORDER5332,2023-05-17,Delivered,46,321.69,1,RIDER5332
5332,ORDER5333,2023-06-15,Failed,118,56.17,3,RIDER5333
5333,ORDER5334,2023-11-06,In Transit,109,99.98,5,RIDER5334
5334,ORDER5335,2023-10-31,In Transit,66,93.38,1,RIDER5335
5335,ORDER5336,2023-12-22,Delivered,18,220.91,5,RIDER5336
5336,ORDER5337,2023-12-26,In Transit,88,360.09,4,RIDER5337
5337,ORDER5338,2023-09-14,Delivered,67,375.64,1,RIDER5338
5338,ORDER5339,2023-01-12,Failed,107,370.93,2,RIDER5339
5339,ORDER5340,2023-01-25,Failed,64,327.03,5,RIDER5340
5340,ORDER5341,2023-10-04,Failed,46,410.18,4,RIDER5341
5341,ORDER5342,2023-07-20,Failed,99,105.56,2,RIDER5342
5342,ORDER5343,2023-08-26,Delivered,56,307.74,3,RIDER5343
5343,ORDER5344,2023-08-09,Delivered,96,230.39,4,RIDER5344
5344,ORDER5345,2023-08-13,Delivered,33,319.41,3,RIDER5345
5345,ORDER5346,2023-07-21,In Transit,55,85.65,5,RIDER5346
5346,ORDER5347,2023-05-06,Delivered,101,472.34,2,RIDER5347
5347,ORDER5348,2023-12-09,Failed,54,133.24,5,RIDER5348
5348,ORDER5349,2023-02-14,Delivered,40,60.55,4,RIDER5349
5349,ORDER5350,2023-11-12,Failed,15,367.1,4,RIDER5350
5350,ORDER5351,2023-03-03,In Transit,89,425.72,1,RIDER5351
5351,ORDER5352,2023-07-05,In Transit,48,316.6,1,RIDER5352
5352,ORDER5353,2023-06-07,In Transit,53,249.89,1,RIDER5353
5353,ORDER5354,2023-09-22,Delivered,94,416.81,2,RIDER5354
5354,ORDER5355,2023-09-19,In Transit,52,230.59,1,RIDER5355
5355,ORDER5356,2023-01-17,Failed,39,449.04,1,RIDER5356
5356,ORDER5357,2023-02-03,In Transit,112,273.08,2,RIDER5357
5357,ORDER5358,2023-12-16,Delivered,110,430.61,1,RIDER5358
5358,ORDER5359,2023-09-04,Delivered,102,176.14,5,RIDER5359
5359,ORDER5360,2023-03-23,Delivered,96,88.4,2,RIDER5360
5360,ORDER5361,2023-08-23,Failed,103,340.52,1,RIDER5361
5361,ORDER5362,2023-12-29,Failed,30,271.73,5,RIDER5362
5362,ORDER5363,2023-03-19,Delivered,32,418.84,1,RIDER5363
5363,ORDER5364,2023-04-24,Delivered,56,153.17,5,RIDER5364
5364,ORDER5365,2023-11-07,Failed,103,276.4,4,RIDER5365
5365,ORDER5366,2023-12-04,Delivered,33,388.09,2,RIDER5366
5366,ORDER5367,2023-07-02,In Transit,76,366.08,5,RIDER5367
5367,ORDER5368,2023-07-13,Delivered,65,247.35,4,RIDER5368
5368,ORDER5369,2023-10-31,Failed,14,108.11,5,RIDER5369
5369,ORDER5370,2023-04-17,Failed,109,390.66,5,RIDER5370
5370,ORDER5371,2023-09-17,Failed,57,94.86,2,RIDER5371
5371,ORDER5372,2023-03-20,Delivered,112,260.16,4,RIDER5372
5372,ORDER5373,2023-03-09,Failed,61,67.1,2,RIDER5373
5373,ORDER5374,2023-07-30,Failed,29,175.96,4,RIDER5374
5374,ORDER5375,2023-03-06,Delivered,98,175.01,2,RIDER5375
5375,ORDER5376,2023-06-14,Delivered,66,482.82,2,RIDER5376
5376,ORDER5377,2023-09-16,In Transit,12,430.36,4,RIDER5377
5377,ORDER5378,2023-11-28,In Transit,16,492.38,1,RIDER5378
5378,ORDER5379,2023-01-29,Delivered,78,429.7,1,RIDER5379
5379,ORDER5380,2023-11-21,Failed,95,217.87,3,RIDER5380
5380,ORDER5381,2023-03-03,Failed,25,102.95,5,RIDER5381
5381,ORDER5382,2023-10-26,Delivered,47,363.23,3,RIDER5382
5382,ORDER5383,2023-11-06,In Transit,110,69.25,4,RIDER5383
5383,ORDER5384,2023-04-29,Delivered,31,177.35,4,RIDER5384
5384,ORDER5385,2023-06-15,Failed,26,90.15,2,RIDER5385
5385,ORDER5386,2023-06-20,In Transit,16,376.97,3,RIDER5386
5386,ORDER5387,2023-10-12,In Transit,22,333.69,3,RIDER5387
5387,ORDER5388,2023-12-09,Delivered,100,233.48,3,RIDER5388
5388,ORDER5389,2023-02-18,Failed,21,113.01,2,RIDER5389
5389,ORDER5390,2023-04-12,Delivered,35,374.98,5,RIDER5390
5390,ORDER5391,2023-11-08,Delivered,90,223.36,1,RIDER5391
5391,ORDER5392,2023-01-03,Delivered,40,69.3,5,RIDER5392
5392,ORDER5393,2023-12-18,In Transit,10,132.82,2,RIDER5393
5393,ORDER5394,2023-06-23,In Transit,30,410.28,1,RIDER5394
5394,ORDER5395,2023-04-14,In Transit,101,207.7,1,RIDER5395
5395,ORDER5396,2023-11-05,In Transit,75,302.65,1,RIDER5396
5396,ORDER5397,2023-07-02,In Transit,106,77.18,3,RIDER5397
5397,ORDER5398,2023-10-17,Delivered,99,376.39,5,RIDER5398
5398,ORDER5399,2023-09-27,Delivered,100,90.84,2,RIDER5399
5399,ORDER5400,2023-03-10,In Transit,32,194.01,4,RIDER5400
5400,ORDER5401,2023-01-11,Failed,102,68.87,3,RIDER5401
5401,ORDER5402,2023-01-22,Delivered,80,433.33,3,RIDER5402
5402,ORDER5403,2023-10-15,Delivered,114,358.96,5,RIDER5403
5403,ORDER5404,2023-02-09,In Transit,61,468.08,3,RIDER5404
5404,ORDER5405,2023-03-28,Delivered,45,68.13,2,RIDER5405
5405,ORDER5406,2023-12-17,Failed,48,103.32,3,RIDER5406
5406,ORDER5407,2023-06-12,Failed,69,497.77,5,RIDER5407
5407,ORDER5408,2023-08-23,Delivered,12,352.18,1,RIDER5408
5408,ORDER5409,2023-11-18,In Transit,19,352.11,2,RIDER5409
5409,ORDER5410,2023-07-05,Failed,16,425.65,5,RIDER5410
5410,ORDER5411,2023-11-02,In Transit,116,257.65,3,RIDER5411
5411,ORDER5412,2023-03-25,Delivered,60,85.89,5,RIDER5412
5412,ORDER5413,2023-11-02,In Transit,45,498.94,5,RIDER5413
5413,ORDER5414,2023-01-20,Failed,21,372.4,3,RIDER5414
5414,ORDER5415,2023-11-17,In Transit,13,266.39,4,RIDER5415
5415,ORDER5416,2023-08-10,Delivered,41,304.99,1,RIDER5416
5416,ORDER5417,2023-05-31,In Transit,84,431.95,4,RIDER5417
5417,ORDER5418,2023-09-02,Failed,15,165.3,3,RIDER5418
5418,ORDER5419,2023-07-25,Failed,64,260.46,5,RIDER5419
5419,ORDER5420,2023-03-23,In Transit,36,409.53,2,RIDER5420
